id,username,name,sex,mail,F_0,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17,F_18,F_19,F_20,F_21,F_22,F_23,F_24,F_25,F_26,F_27,F_28,F_29,F_30,F_31,F_32,F_33,F_34,F_35,F_36,F_37,F_38,F_39,Age Group
127,zwilkinson,Kathy Johnson,,,22.36034525101941,6.279401586123994,14.657640476134226,24.28677507151766,1.0222724147483042,30.227010221944536,20.462853868688047,0.9662453081200535,22.161009992149406,5.9538928163024245,18.29229651767403,15.972806669390339,19.714638688047142,15.414465948458549,1.197648896287543,12.716094651360542,14.35855935053336,24.881485541515787,4.304962769422758,26.60235179234665,9.303203338202323,26.225531574197372,21.71429767871564,3.789668772008665,24.548655404787315,18.556350586344394,4.998378340661052,16.527422187056246,4.855993903801349,28.065401728678268,7.6164293171421935,9.718387498432854,,20.43141141483791,25.980391737310043,16.742715997148224,4.949493646754117,1.7316300952090122,8.38788483287135,17.12787911717706,teenager
128,,Jason Robinson,M,coopermary@yahoo.com,24.15284733713994,0.29754146761191835,16.104563505058344,30.49871020774446,8.434459751375563,27.389220326751985,24.679704045394992,-0.9124756654345396,22.480676312301366,-0.02796730220965138,19.23424593612639,14.941457263511738,16.172290071802628,18.19433555187004,0.9863026486926776,24.973216315946026,20.57049448676016,24.95592596597096,16.968349429356014,23.671858108692668,15.836086855273935,26.93305502813439,23.528109023503134,2.424756430128928,24.18416639055839,14.026812627734571,8.017634890757453,10.85662652013363,5.37959734983379,28.13984215313344,10.635685867238594,22.38177415836611,4.104272544057685,19.052470701706632,19.29533613813204,20.404104064440283,17.612880306687373,-1.2697430976379764,7.006747349415678,21.344729293884004,senior
129,francomichelle,Daniel Gonzalez,M,samantha76@hotmail.com,25.56228136778317,5.936913725903224,13.352177154462293,30.292422597406663,-0.4763709844737214,33.4598537208378,22.041888398595873,0.08095806339682798,23.725310986689117,5.611404956081655,,16.051875103665743,23.26095635068792,23.72913053435424,,18.537687897861527,20.364206876422365,22.20605070857531,18.371139663403856,32.32460764236079,14.531398286930866,25.182423989025757,24.706567491355766,3.17274953469424,22.98612368752602,9.90391715316966,6.239858101673097,,6.16474524331792,25.389966895737793,8.85790907815424,23.78456439241395,,19.279949265808966,30.467822640572894,1.866955580755473,19.015670540735215,0.41564457682580747,8.59961892876016,18.706913647084885,teenager
130,ryanlee,Amanda Thomas,F,cynthiaparker@yahoo.com,27.53464743675172,6.31152708895284,15.60961089379045,25.465320799438715,9.68478890255319,29.895561356986715,18.478171505929417,0.1781720876499414,22.475967725911747,5.98601831913127,,15.591138658174572,19.039761274025167,21.957877900495504,5.342536395106237,17.12008197436659,15.537105078454418,22.91885272856768,22.14863576870683,25.445633668189632,10.529089827035829,25.504143700224404,19.22247063210695,-1.0563607965293116,25.22282814377126,15.347705045920982,11.703492582923632,8.570122329966447,5.710775223408807,26.10276891573016,14.321543559404773,27.562060497716924,3.306156236208976,18.270932869404692,23.627521804838178,,22.793166646038188,4.63619910394161,8.258478712178844,15.14319675441843,senior
133,,Paul Bush,M,,,3.5162317993430525,15.130264718529258,23.098769987993126,5.1661683389828355,30.608387313058344,20.99991288688848,-0.16763825212009031,22.706507450547385,3.1907230295214832,,15.112384398019431,19.529373087619756,17.868251460692846,2.088703709992561,18.53947139542156,,25.652737199712774,15.201362674797142,25.755375853066848,13.858464404940797,26.086824895355385,20.82005326791084,0.6392614994889764,21.00446498687749,17.81448995353908,7.321578478772084,16.035154549102415,5.539976342111668,28.836653386875255,9.939629455253225,20.614787403807238,2.531554818037441,20.90921267455776,23.776367975085527,22.657711312883276,15.845893552128501,1.977533085337577,8.820214144237543,17.664938135377493,adult
135,zbrown,,,,22.333672270553976,5.8444748729286875,12.890307821162706,29.432801863972596,4.063922951176085,28.092110945819947,21.19021432119859,-1.4714134180458043,21.922376626770152,5.518966103107117,20.253724450013863,14.540061311744271,18.604848876120826,20.76946320274849,4.434482309857973,12.743846700154334,19.5045861429883,27.35726752111384,,29.015692623309057,12.642924753929382,25.549973986633624,22.691121983398705,1.6614675346161227,21.887153017450576,17.10442895021898,5.0771824155585366,15.747060958769833,7.619418227999422,30.54118370827632,7.695233392039678,20.346102992753806,4.228017897412886,20.50827657296422,24.49694100200484,12.536152952222665,15.577209141075068,-0.9702155317552261,8.040898371055752,17.8552395696876,adult
136,jonathanlewis,Melissa Crosby,F,michellehardy@yahoo.com,26.619725642044177,5.4389419659069915,16.067331221023693,29.559063238198018,1.118612644770696,30.45939007968049,22.559793175607382,0.00045546132346430124,21.752727912747208,5.113433196085422,18.852170497338584,14.41904802322445,,20.193728064789486,0.7771674835544622,16.356953080818307,19.63084751721372,23.018995435375167,16.002767735957292,27.908961558288983,12.016555727125334,25.902207412650327,20.597379596113363,-1.9609029384156589,21.324715541564128,16.711053816288807,8.258621074927428,17.094260857178124,,26.20291162253765,10.876672051408569,21.416192464967388,3.5792798230596152,19.865480002504967,21.521418767444967,6.396656563416368,16.64729861328865,-0.7338530034315446,8.265391441243285,19.224818424096394,child
138,brian77,Patrick George,M,maxharvey@hotmail.com,21.008800262055267,5.900079346394191,14.644425627741878,25.719033519695966,1.212962602462376,30.37397338721358,29.17544861152687,0.8623112425499083,21.580336452945026,5.574570576572622,19.484347221967706,14.503166897952353,16.593855821475135,16.960727190284,4.857955258759951,7.598480725249864,15.79081779871167,21.708401998305185,17.337121045668813,28.772314909313593,16.805254726195884,25.778808667378883,18.977753804312147,1.7836938607858461,23.887691193314463,8.660675412291562,12.65384637489365,15.570203936727994,6.75305383246702,24.892318185467666,15.271897351374792,22.75054577467891,2.2822041448874364,17.787098747683306,22.282052861999205,9.415196464847314,17.98165192300017,0.11019197340093378,8.013516431669615,25.840473860015884,adult
139,ibishop,Elizabeth Moore,F,grossdaryl@hotmail.com,25.92195633970312,3.5489702418694105,13.012244312188681,24.81392160922864,3.182460873926428,28.900306201738328,27.909125725767282,1.0472322113610757,20.701750072402017,3.2234614720478407,20.458066163054674,15.501910944917363,18.068038816277976,20.273447915795558,6.18345033738696,17.276592492206913,,24.677524782249364,16.778963181344423,27.55166425195466,8.269131538046869,24.67484986307541,22.28725912036022,3.0196764725212066,22.937128902954075,12.625136074695215,7.070500434800823,12.324999665598055,7.62067793462206,27.861440969411845,9.688551411281964,22.19238791035452,3.6049061650292296,18.756252622936934,21.554236782061547,16.43319119881,17.423494058675782,,8.615675618500674,24.574150974256295,adult
140,qkelley,Ashley Williams,,,24.32338997696169,1.6923667548506995,14.415159392391631,25.44660535332712,7.715339280198093,27.95200901757023,24.610101506215614,2.9199387345409664,21.959237457572673,1.3668579850291298,20.771746194599377,15.670798813875253,19.053310741150984,18.145353053328222,1.4120093675989493,17.965647385015217,15.51838963234282,21.844355222560793,11.94025568642698,26.298497800006942,13.25533339559055,27.39857375962309,17.620824247405977,2.665437072957005,25.371274759857176,9.545086494499685,8.232125378727414,11.442952309551206,5.86373791623852,25.028271409723274,10.850176355208555,17.353680415437076,2.1578138226593224,19.595775595206863,23.460316157958886,12.23646500015506,,-4.3449401041600115,7.476239213675987,21.275126754704626,senior
141,anthony54,Anthony Davis,M,cassandra06@gmail.com,,1.5362777398772367,12.636454096881769,27.85338763158713,8.333447756695922,33.8048524591,,1.6436160901552064,21.497071868606813,1.210768970055667,18.45741531821751,15.050890601389762,19.52895852533464,17.240433614152955,3.114835199204226,20.018175316184138,17.92517191060283,24.316175056281057,6.351613162163094,29.607729744066415,13.105026376592479,25.583052040966262,17.573157835334776,3.838980701713021,25.325897577188435,16.98962897463965,4.344888617133705,13.210955910006403,5.655633340055112,27.50009124344354,6.962939593614847,11.76503789117319,2.4987014110906194,19.966736618552545,26.08482345063239,17.05896603316777,6.996144039494453,-0.40842172430453283,9.661552716698026,14.740042652841655,child
142,washingtonpeter,Michael Rodriguez,,ewade@yahoo.com,26.160124888747518,5.395099138049332,11.84193280352499,,5.640825239061362,30.395624430209303,36.19831017039156,0.29471038137629013,21.254944807096447,5.069590368227762,19.43232109273845,15.371702301799093,18.34837812459088,19.620619050995156,6.958703112501234,20.774121879055766,16.499557376046454,22.962166594308734,23.525987863234704,21.293899266403614,18.612751538326886,26.262640402173666,22.819813251001783,-1.7364114309666197,23.46749956075088,11.505883782889505,4.683233624566684,9.71767863796565,5.615676545007283,26.146082781471215,7.301284601047826,28.9394125922448,2.9361970363807357,19.150608729364283,22.107373612733543,17.77212504397386,24.170518740566063,5.088931466495976,9.261846874898927,32.863335418880574,senior
143,daisyfox,Tyler Chen,M,,26.23581138410617,1.547720027526168,14.822919729027124,27.952114974617636,8.010633920220465,31.428377562932184,25.60928151962335,-0.8605051997369739,22.898589588674955,1.2222112577045983,18.391537299579177,15.231562671441914,,15.795330694505239,-0.025783240254196205,24.251200820714384,18.02389925363334,25.022002191810383,12.051545895755499,24.840214786031787,13.905764703568707,26.55620497993375,,0.43064286469519364,20.63846871274157,14.267820474238915,7.14573349329031,16.00323269016755,5.995829805086974,28.205918378972864,9.763784469771451,17.464970624765595,3.1050203365392823,18.058484539869955,21.9192917614873,19.373285839990245,12.696076773086858,0.4671286400904622,8.383184314070656,22.274306768112364,child
144,yscott,Bradley Boyd,M,,27.70631572381705,6.279298157263754,18.394794185190225,30.780291284103214,4.0408337991137575,33.6387628985172,13.880539883527378,1.155731366007753,24.705189215598807,5.953789387442184,18.157242001511637,15.881598005087323,23.803105591259882,16.845468780803614,3.048471654949493,20.614378909003673,20.852075563118916,22.236336977944532,20.0639064065494,29.31579870798353,13.494458571602113,25.11363676649666,25.583342230178637,-2.155287958001852,22.52213720137882,12.496668514178435,10.203453473078067,11.362345089387388,5.564682192112397,25.420253165107013,12.821504449559209,25.477331135559496,2.3682785665439194,19.96447435633161,22.797330948944193,-1.1525252182796812,20.70843728388076,-2.3370777806015512,8.60275203709601,10.54556513201639,child
145,dalton25,Johnathan Davis,M,deborah95@yahoo.com,25.972416511313114,1.985377002872549,14.82053556320813,23.58229242032629,9.378037354202394,28.262433269086348,22.69798846739155,0.4028985485864732,21.143525705446702,1.6598682330509793,20.800103203264506,16.370333814914165,20.45877973519657,24.584905783209386,2.6853989214493046,23.729291909579064,13.654076699341992,22.860329956692002,22.140380229700824,27.47748956645354,13.371454849777052,27.364756900057788,22.62767400390913,-4.071646259814811,23.92124391802143,,8.923830284484913,13.370478435038645,4.9117268007872275,26.044246143854483,11.541881260966054,27.55380495871092,3.7937285318061513,20.126942944748915,21.849791080059873,12.699589478136948,22.78491110703218,-0.675601167012311,10.069727007244005,19.363013715880562,teenager
146,gonzalezdebbie,Stephanie Bennett,F,danielle48@gmail.com,23.85844378418165,1.3871221528550115,13.2671174575229,23.579382147845344,3.478884379853035,28.895688477618915,31.699068160745774,0.28625882118726753,21.90062288665333,1.0616133830334418,18.343518458564567,15.510676738528883,20.00832414547353,20.042526586272242,5.991599056263672,17.150659809020716,13.651166426861046,22.762288857064146,11.55325255403853,,11.7960881412505,24.95101961202622,22.764211459163544,7.726199947101314,21.289023768230518,11.361731451808538,13.848790010296938,,5.849980038689767,25.946205044226627,16.46684098677808,16.966677283048625,5.069911016572207,19.784234020067274,21.824015513037683,30.309621020899325,12.197783431369889,-2.0479228910461806,9.711691714916176,28.364093409234783,child
147,antonio33,Michelle Jordan,F,ccastillo@hotmail.com,20.239177600053473,7.569328416096086,,22.42322318594247,-0.07362018603548393,30.122969660361814,,0.5551386421769339,21.151739354225544,7.243819646274517,18.21237594501494,14.795016674782874,18.222266118645404,22.728890428225306,6.413202890962162,5.811836619648259,12.495007464958169,23.803894596783824,28.786388370209018,25.579796268552553,14.574362316859762,24.294994653385043,23.249194615176567,-4.440033830527915,21.754043612481347,12.721978864247898,7.731780370797319,13.885375174688317,3.3751397385389152,26.987810783946305,10.34983134727846,34.199813099219114,3.0863372344602236,17.439632066028484,24.024476326771072,12.077819763210972,29.430919247540377,4.22429386550175,9.72953332766962,28.115362943539758,adult
148,levans,Ashley Preston,F,phamilton@gmail.com,28.791225145426594,1.4456027913044587,12.058000212055632,24.6917679085649,5.587689560677113,30.006700605963758,20.111746278189184,0.4997699864789341,21.772346085751987,1.120094021482889,18.809797022390242,16.885658821440735,,20.249754580716434,4.829142679955614,23.600996052253382,14.7635521875806,23.578676532432805,18.13837077960085,23.878171115128083,,25.562863603692783,24.1969675150148,-0.20486978981003023,25.153006523641345,16.235787294392406,6.234791210874365,9.191862938343627,5.733930981197238,26.762592719595286,8.852842187355506,23.551795508610947,3.8730383904647514,19.023581285537364,24.783542698045398,19.161396486777043,18.78290165693221,-0.8983598613296426,10.150950439018617,16.776771526678196,senior
149,jweiss,,,,28.22541476397691,4.612029545572227,15.981780944635995,,6.386148650215592,33.412354999658916,31.709021372427973,-0.44683794468960425,21.582902946543626,4.286520775750658,20.447476011044827,14.913581633687512,20.214670389389706,19.6645120524783,7.265887362987947,26.693000340738713,12.794563056133152,22.13775010945383,18.11745909946663,22.77358751374792,9.053158429101334,26.165242328288176,21.989132728371132,3.177206770917599,21.632681373316583,13.538226053561973,2.423969107292989,,5.316403273381666,25.32166629661631,5.042020083774131,23.530883828476725,1.7067611523529485,20.91229896415229,20.45619342217551,16.05585015123145,18.761989976797988,0.929406663385489,7.872721502038784,28.374046620916985,adult
150,,Michael Andrade,M,,30.528666789168597,5.648038630232769,17.09423770194548,25.265431032333442,6.703758731953585,27.562697265361642,16.421604235862794,1.4773659059132034,23.457946713733847,5.3225298604111995,20.548767056444312,15.075171624276939,21.360799612013608,20.676166313499866,8.883266896381288,20.968190495372873,15.337215311349144,23.713198154533952,21.70769035642185,30.40822080419666,11.982213588966975,26.28547935484482,22.758912579052893,3.069548892612204,23.791985087814872,12.448305269147209,11.638678405225201,11.35350119389342,3.0653920005074227,26.897114341696433,14.256729381706343,27.121115085431946,2.878066175323391,20.213890248107727,20.552914721553677,14.214445782170545,22.35222123375321,2.214445630495404,8.144672955430732,13.086629484351805,child
151,,Samuel Rodriguez,M,,23.035355194326378,3.3456583241747424,9.251156840839732,25.459590473958478,3.636227027878957,30.419993987838158,37.79735120403088,0.4374105492377076,22.494544301298514,3.0201495543531727,20.68151144798385,16.240383538648132,11.968879719001515,20.702810454080964,0.8604639297972803,14.175183716096512,15.53137475297418,26.318774185981912,19.895821123496585,23.50424865568882,7.268229134512348,25.729967368020247,18.42708257288601,0.6911919547916903,23.600932171943594,6.575161812605547,4.135405493916286,12.06535252126131,6.570178193222045,29.502690373144393,6.753456470397428,25.30924585250668,,21.30882893315546,22.999501079199785,5.301021000993808,20.540352000827944,-5.683870697782734,8.311613617735736,34.4623764525199,senior
152,,Kyle Dixon,M,hurleydenise@hotmail.com,29.242039592292763,1.1091251249947884,18.453973943202165,24.813116753996418,4.855686345001697,28.91373049009758,16.207622942326275,0.16954406449182158,21.00855250630005,0.7836163551732187,19.348040637857093,15.442845606867586,21.50257769051199,22.674877497044253,3.2576367773929817,23.100325899930205,14.884901033012122,21.204662604084557,18.906907794928596,24.663755809231187,11.257354219674056,26.689555271915673,,-2.3709327861444227,25.008943576817735,16.720844454092774,7.6970060288241315,11.812496600173427,7.0323599043090095,24.38857879124704,10.315057005305274,24.320332523938692,5.4292496978015485,19.54897370359609,22.765842182397062,15.370137029883447,19.551438672259955,0.03430718325760285,9.094614006626927,12.872648190815287,adult
155,debra53,Robert Silva,M,deanna12@hotmail.com,22.241764535498724,5.380621773949646,14.12125035891726,23.25492762992182,5.897508157175,28.754973324585176,,1.431378673606012,21.936178396631682,5.055113004128076,19.522387131803242,14.845084698827524,16.270843753294752,24.902882870495795,3.0243590954342263,,13.326711908937522,18.618420425485503,22.00978221461582,24.902018034314786,9.982563427747877,25.996442841334407,16.421904185812974,-0.5431865215212537,20.092059579937498,13.574515358575596,10.310929039395296,11.737334377387981,6.026571038520198,21.802336612647984,12.928980015876437,27.423206943625917,2.025868909666565,17.843198507119986,23.414873517843212,24.314237464338515,22.65431309194718,3.465913820630992,7.930262704605234,33.88883862005537,teenager
156,xwilliams,Heidi Williams,F,,24.094082947662564,2.1879952996416896,11.155074588462515,27.583763918160283,7.266764054688246,33.80640799669122,21.114921406047635,3.2342972531206415,22.113164565731832,1.8624865298201199,18.52944064074743,15.936069494771722,19.946485834822322,18.519225319289777,1.8464131430582373,22.01218064006724,17.655548197175985,20.642988721454525,0.4024600221866965,30.335119964481034,7.752538851112242,26.039791612676755,18.858092185238707,,22.82446004013837,18.99316424765485,4.812197995950585,13.998039585536494,7.193750914270766,23.826904908617006,7.430248972431727,5.815884751196792,5.639931896111058,20.06010157584994,27.45022497204628,19.015310059469208,1.0469908995180557,-2.087119648201641,9.748745586714536,17.779946654536648,child
157,,,M,jnelson@gmail.com,26.52374569671257,1.9232912500804793,15.85948049034464,23.11737557950981,3.985224525543972,28.909895481243314,22.649768679313556,0.425174134698856,22.11600009938288,1.5977824802589096,22.751194959830414,15.309465036156036,19.31661148248924,20.81616166223631,1.4364821437715798,14.673675686763408,13.189159858525514,21.27021217793161,26.905173894582134,25.892634451297575,8.717154070633548,25.81138744320563,19.026705777275787,-1.7578580181269503,21.704484686523813,13.872172218761701,11.441627615729864,3.251618936987084,4.481372924977605,24.454128365094093,14.059678592211005,32.31859862359223,,21.009353344140997,21.91876458399233,18.20045474745768,27.549704771913493,0.9785319998836528,9.220045444788797,19.31479392780257,teenager
158,,Kevin Walker,,brucemartinez@yahoo.com,28.189047877874046,9.182980312234504,18.01564706269085,26.761391752241057,,31.83210285538921,16.460849670941727,1.163862367593215,21.54655887527359,8.857471542412934,19.920196115327503,,17.795057430783636,18.176878908540946,2.3474096865922873,19.28018673236545,16.83317603125676,23.711640952565997,21.33686707979037,24.554550189916583,9.828980414427233,25.760533350297443,19.60250172545668,-0.24280937983503514,24.738217281404452,18.374683680846005,6.24693623245425,7.468721388440446,5.869885034038084,26.895557139728478,8.864987208935391,26.750291808800466,3.8192209400978783,19.684846114006273,24.576816829872197,18.262484780928446,21.98139795712173,3.6821344110301952,10.546011492165563,13.125874919430737,senior
159,ecarpenter,,F,huangkelly@yahoo.com,25.320701779231563,,13.652039716207915,26.314577322488656,3.4215496189091907,29.70929404746858,32.74643865775074,1.1666480725769874,22.527076661883317,2.0481340982638336,19.45224789414626,15.225925150558535,23.157744809386806,24.471172579765287,1.7919385027150718,21.26596269657403,16.38636160150436,20.962499610388875,13.573857452696197,25.002091773850303,10.959838851222548,27.464768257282657,17.072937279143837,0.4369453292459764,24.20450977840287,,7.775378431523083,15.190530423634844,5.537280002757648,24.146415797551356,10.393429408004225,18.987282181706295,4.096785973428901,16.816088247059366,21.82143869928256,0.4928629688037951,14.218388330027556,-4.9329187689290155,9.263307872601471,29.411463906239746,senior
160,,Jessica Allen,F,lwillis@yahoo.com,30.652544822450242,4.609947978051366,15.934847970327791,,7.50451777253827,27.27520492891407,20.031085552179615,,19.549016981365202,4.284439208229796,18.231912543571543,14.24425329848094,21.514371014451534,18.848406826251754,3.9535113654508263,18.34726794816704,13.267872969794897,24.375957366872036,20.311801108860912,21.845850797057746,13.063768237767263,26.14963573363542,23.90397272962421,,22.288274542931845,13.477818019117258,5.212899906843173,12.707755443670562,5.321678945302714,27.559873554034517,7.830950883324315,25.725225837871008,3.005471732384849,20.720658637457138,25.13715523104485,15.050157469376279,20.95633198619227,-1.7825394424807435,9.091796432052247,16.696110800668627,senior
161,floresamy,Diamond Carroll,F,zmcintosh@hotmail.com,26.55887254815806,6.623324836625203,16.225033638453237,24.80579114424605,,26.964114196706113,31.291474664542356,-0.2648728347724857,22.051811882349497,6.297816066803634,20.645713405141805,16.65519732781891,16.527137750774394,20.9029235961897,-1.3968836867804906,16.712049392668273,14.877575423261755,22.98982678034862,,23.961028387135837,11.009926782112329,26.08723784010993,24.209474913212475,2.145791246002265,20.673839604345165,12.336538191754,11.693908912222167,,7.258501746081787,26.1737429675111,14.31195988870331,33.30868543944679,2.300249537438776,18.33682048775696,21.8158825388091,17.558924962384303,28.539791587768054,2.2257264782300354,9.585129723905546,27.95649991303137,teenager
162,williamssean,Michael Graham,M,,27.8379247184498,8.415758182260639,13.973582179198472,27.340673998562117,5.239469053158086,30.054401532570793,28.564535445461946,0.4187146165431657,22.308959261575357,8.090249412439068,19.33750238877599,14.794790871093532,23.167010181183027,21.957216452750302,4.173285357046892,22.248880354491448,17.41245827757782,19.180641566420167,15.259217125932551,25.41122491556162,7.358167834742472,25.9598628015448,,-1.2760757590446992,24.30350405014954,14.28383932255719,5.812798046800596,10.102759657698238,5.552056813020189,22.36455775358265,8.430849023281738,20.672641854942647,3.8778338864041815,19.921223235055933,18.87404251653368,-0.22764284077133823,,-2.1604762632861116,9.378238199181194,25.22956069395096,adult
163,melissa44,Debra Olson,F,mjohnson@gmail.com,,,9.600514969183493,25.067552113526492,8.791244947567858,32.17664630575158,30.335681241937124,0.23709101224582002,21.857295601041024,3.420625963715198,19.223283869496715,14.382182203537504,17.57702358900523,20.892778408000378,1.7030624911710661,26.646582865102626,,26.74714046878542,18.58660363239631,,14.563182674280535,26.208866179927334,18.97889920556434,1.5179438255378892,21.95694470449555,12.384505465137543,5.526243169940974,13.132750957401475,6.199217201463057,29.931056655947902,8.144294146422116,24.000028361406407,2.3792471542148186,18.572956894723504,23.094020546023927,15.285027762958691,19.23113450972767,-1.657987780023027,7.617645098203285,27.000706490426136,teenager
164,,Katherine Rush,F,grahamleslie@gmail.com,28.637861717283382,-0.47272603369713595,14.121371486507034,27.821300351216273,5.835469171223673,27.971604762494934,22.914892851129228,0.3195806785321934,20.985104374667166,-0.7982348035187057,19.50460492122798,16.13237769571126,17.247645273219046,16.640006439141402,3.0201268255307636,13.323504002266432,17.893084630231975,24.55500400075521,16.119135871129856,24.21979937837135,7.195270734059355,25.766970871274193,21.742893639163377,-0.4272471710071186,20.918752866591937,13.008959382116469,9.625281885401584,8.925924641555977,5.3666744950617264,27.738920187917692,12.243332861882726,21.532560600139952,1.7952962093628464,18.779694428849837,23.216542087300517,26.555392529073416,16.76366674846122,3.6055957342131593,9.582828607744052,19.57991809961824,teenager
165,brianamonroe,,M,,18.522252264952854,0.34666901009197426,14.518832943796529,23.916358215167836,11.255604364620794,29.973060572494028,19.43391537344977,0.7280185102597443,21.896186459787394,0.02116024027040453,19.85107797633382,13.797315451540076,22.55417034747339,19.897390921256896,5.416847465960689,22.993704176652976,13.988142494183538,26.094512669044835,13.433986560583982,26.926420456810146,15.908169908637992,26.938967285545502,17.04234025538009,2.738030770251021,26.66160080466229,16.31132780928393,5.4316036070786815,11.417367200638529,6.06655152677905,29.278428856207316,8.049654583559823,18.847411289594078,2.3029988118264004,20.113550211007215,19.53321716620215,18.131769500942102,14.078517437915341,-1.5326694626420077,8.334571457293222,16.098940621938784,child
166,zachary84,Wendy Bell,F,gregorysimpson@yahoo.com,28.436056384387918,0.171334048135253,11.704861169780557,29.811045936463355,8.566300045007335,30.268425946482576,21.148710744539734,1.217219068369443,21.232784429339954,-0.15417472168631674,19.91628128502288,,20.08806545663749,16.532273093197787,2.2930073784123937,16.733715707556666,19.882830215479057,24.962485361898697,9.554704807611044,27.107627663415137,14.153368527430434,,13.712960827646187,-2.059806461104229,22.659331593114082,12.910583983416968,6.009418418322017,13.574633447279961,6.052785138989212,28.146401549061178,8.627469394803159,14.96812953662114,,18.84621227043198,23.755360097749595,14.337162146546332,10.199235684942403,0.3149161124903542,9.153381180558204,17.813735993028743,teenager
167,,Maria Brady,F,martha03@yahoo.com,24.224203736293035,0.5724673761126691,13.948693487542325,,6.7913348250417425,,24.42065017492508,-1.0710039401213167,20.007235543645116,0.24695860629109934,19.16448634866128,15.240873382475849,20.244305771622525,16.15176211788975,4.331284414577242,22.431499196286037,,25.207040002035207,11.800990451103837,26.909873105222466,11.434160963883299,25.310286441153412,24.619651457904062,0.6859025984771497,22.511773176528493,13.179286258625464,5.663678571574335,15.952736098593768,5.482470951311746,28.390956189197688,8.281729548055477,17.21441518011393,3.4117182794373764,17.94011690340033,22.226811371481766,17.00580927638012,12.445521328435197,1.4000606817268608,10.050825153337783,21.08567542341409,adult
168,hburton,,F,loridoyle@gmail.com,29.513925656277703,6.5607875425023146,15.52296613726184,26.91102561417028,3.508864981376814,29.675783946305366,17.183288963673455,1.020377635030777,19.883687804396423,6.235278772680745,,15.923359413386992,23.235892610441745,22.707934487538058,6.844718947382757,17.996433583709656,16.982809893185983,25.287335396226837,,25.735345742770154,11.902268383441953,25.969754576135177,19.423720904261184,-3.162760013408628,24.121285900193023,15.040106727701543,8.386604385596025,15.433766248387984,,28.471251583389318,11.004655362077166,25.60482093152574,4.242692360219564,18.760910239187076,20.56847249888627,4.204558704104384,20.835927079847004,-0.9617485882716146,,13.848314212162467,senior
169,ginaclarke,Sydney Merritt,F,maria57@yahoo.com,25.515819473607063,5.689605566551574,13.928535490419854,25.392178032764267,2.7674459301305294,28.735780178964873,,1.4041657508023762,23.614650600192416,5.364096796730004,20.49605383468218,15.577967187158604,15.693413511093045,26.16206265886708,,14.665949498788866,15.46396231177997,21.914406114464754,23.043010076893783,27.56446955354978,14.921815871474031,27.181220473861192,17.796063584818036,,24.82990363177316,17.62573744451722,4.355422581502246,17.39041636846953,5.774893029231764,25.098322301627235,6.973473557983388,28.45643480590388,3.119720202516843,18.852694639553363,20.80714990479116,9.555246739002106,23.687540954225142,,9.552648701935567,23.456199721455363,teenager
170,,Jeffrey Cox,M,,29.534051499283464,-2.326178453831498,14.961958856904554,23.541546968688053,6.948410417844842,28.87483473942122,17.01723050413879,1.2138695861325688,22.190697442698653,-2.6516872236530675,19.536219140739252,16.799279257670023,18.839692406853178,22.010091286708324,5.956129236538372,25.607949134429347,13.613331247703753,22.070132993664405,22.666329342567174,24.637309860126226,16.232002402639417,24.931617945366863,21.269372908467048,-0.2525868331759997,25.38781532684628,14.34750665824901,9.617837806681651,9.576585797309347,5.197005483284915,25.254049180826886,12.235888783162792,28.07975407157727,4.054719066207436,18.49441964664911,22.20725367722128,19.82432187020951,23.310860219898533,-3.7400544621981395,9.482129399745688,13.682255752627803,senior
171,daleedwards,Jon Smith,M,,26.15146581461215,0.6339082396900779,13.093252681470412,26.949143623144234,5.176998457221664,30.93814915350884,28.82617786889582,0.3641480277438506,19.701542933687577,0.3083994698685082,19.180881771493045,15.946613348298243,16.936229843929976,17.394273425617357,1.846606463178809,24.083676298857895,17.020927902159936,23.200276350143,16.728472899286388,23.278609476981497,14.794536116328391,26.805161493130957,21.424023834835193,1.3398343598732065,23.489731553183915,12.960827073448232,7.859644980265639,10.580571111137914,7.190563492728668,26.38419253730548,10.47769595674678,22.141897628296483,3.9702589983629712,18.13824863739948,20.54771982742762,17.793957711025314,17.373003776617747,-0.7607668892570101,8.982689031609135,,teenager
172,michaelbrown,Stephanie Thomas,F,,19.48835784900929,,,24.7272887758912,8.07743503233421,30.12474567473819,22.43535789260906,0.9767477081404022,20.544893853118428,-0.698372412336433,20.030800142720924,16.02936771313742,23.50617237096599,18.868341451201225,3.1446677773446043,,14.7990730549069,24.05251219018525,10.59384649023549,31.55548806752334,13.971835259525674,27.725016242276983,23.684762335945454,-1.849387854005832,22.780059798196397,11.258730104500003,6.110592046778783,18.32210154651829,6.908560221863635,27.236428377347732,8.728643023259924,16.007271219245588,2.4617833221923933,20.505337795486763,23.40088842266882,10.927864411820227,11.23837736756685,1.1172166170189788,8.418494579732792,19.10038314109807,adult
